,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD),time_frame,symbol
5705,2021-06-03,4.8432,5.1391,4.7106,5.0701,4.8432,5.1391,4.7106,5.0701,1297608.08,1297608.08,daily,ANT
5706,2021-06-02,4.7773,5.01,4.5967,4.8349,4.7773,5.01,4.5967,4.8349,1362196.17,1362196.17,daily,ANT
5707,2021-06-01,5.0045,5.1787,4.5643,4.784,5.0045,5.1787,4.5643,4.784,1887566.0,1887566.0,daily,ANT
5708,2021-05-31,4.1206,5.63,3.9532,5.0068,4.1206,5.63,3.9532,5.0068,3018513.49,3018513.49,daily,ANT
5709,2021-05-30,3.9862,4.43,3.7452,4.1261,3.9862,4.43,3.7452,4.1261,2206715.97,2206715.97,daily,ANT
5710,2021-05-29,4.1312,4.5677,3.7133,3.9911,4.1312,4.5677,3.7133,3.9911,2541151.86,2541151.86,daily,ANT
5711,2021-05-28,4.9017,4.9382,3.9213,4.1312,4.9017,4.9382,3.9213,4.1312,1784321.01,1784321.01,daily,ANT
5712,2021-05-27,5.3517,5.3787,4.7242,4.8889,5.3517,5.3787,4.7242,4.8889,2646529.1,2646529.1,daily,ANT
5713,2021-05-26,4.4118,5.7453,4.3013,5.3419,4.4118,5.7453,4.3013,5.3419,3823280.86,3823280.86,daily,ANT
5714,2021-05-25,4.0764,4.595,3.6758,4.4209,4.0764,4.595,3.6758,4.4209,1554804.22,1554804.22,daily,ANT
5715,2021-05-24,3.3701,4.09,3.2,4.0739,3.3701,4.09,3.2,4.0739,1685973.24,1685973.24,daily,ANT
5716,2021-05-23,3.8827,4.0428,2.7783,3.3581,3.8827,4.0428,2.7783,3.3581,1650833.02,1650833.02,daily,ANT
5717,2021-05-22,4.1524,4.3477,3.6035,3.8939,4.1524,4.3477,3.6035,3.8939,1455696.97,1455696.97,daily,ANT
5718,2021-05-21,5.0249,5.4364,3.5398,4.1616,5.0249,5.4364,3.5398,4.1616,1739590.14,1739590.14,daily,ANT
5719,2021-05-20,4.5,5.2895,3.8501,4.9954,4.5,5.2895,3.8501,4.9954,2118436.27,2118436.27,daily,ANT
5720,2021-05-19,7.0514,7.1329,3.2602,4.5,7.0514,7.1329,3.2602,4.5,2596503.29,2596503.29,daily,ANT
5721,2021-05-18,6.9046,7.475,6.8046,7.0472,6.9046,7.475,6.8046,7.0472,880345.46,880345.46,daily,ANT
5722,2021-05-17,7.7421,7.7511,6.6686,6.9046,7.7421,7.7511,6.6686,6.9046,1162145.32,1162145.32,daily,ANT
5723,2021-05-16,7.6643,8.73,7.12,7.741,7.6643,8.73,7.12,7.741,1179138.8,1179138.8,daily,ANT
5724,2021-05-15,8.453,8.8466,7.6578,7.6644,8.453,8.8466,7.6578,7.6644,850450.08,850450.08,daily,ANT
5725,2021-05-14,8.1573,8.805,8.0788,8.4681,8.1573,8.805,8.0788,8.4681,812975.72,812975.72,daily,ANT
5726,2021-05-13,8.4108,8.8615,7.788,8.1679,8.4108,8.8615,7.788,8.1679,1156886.09,1156886.09,daily,ANT
5727,2021-05-12,9.7693,10.1117,8.2261,8.4259,9.7693,10.1117,8.2261,8.4259,905796.52,905796.52,daily,ANT
5728,2021-05-11,9.1937,10.2406,8.6983,9.7843,9.1937,10.2406,8.6983,9.7843,1130915.24,1130915.24,daily,ANT
5729,2021-05-10,10.1932,10.4858,8.75,9.198,10.1932,10.4858,8.75,9.198,934893.8,934893.8,daily,ANT
5730,2021-05-09,10.2855,10.5601,9.7196,10.1734,10.2855,10.5601,9.7196,10.1734,784682.25,784682.25,daily,ANT
5731,2021-05-08,10.6736,10.89,10.1793,10.297,10.6736,10.89,10.1793,10.297,1144651.91,1144651.91,daily,ANT
5732,2021-05-07,9.793,12.0786,9.6627,10.6712,9.793,12.0786,9.6627,10.6712,3510294.69,3510294.69,daily,ANT
5733,2021-05-06,9.3377,9.9455,9.0015,9.8017,9.3377,9.9455,9.0015,9.8017,1090932.84,1090932.84,daily,ANT
5734,2021-05-05,8.566,9.395,8.4781,9.3175,8.566,9.395,8.4781,9.3175,854018.61,854018.61,daily,ANT
5735,2021-05-04,9.8585,9.8632,8.4555,8.5711,9.8585,9.8632,8.4555,8.5711,1081941.7,1081941.7,daily,ANT
5736,2021-05-03,9.5151,10.1606,9.5151,9.8507,9.5151,10.1606,9.5151,9.8507,719801.49,719801.49,daily,ANT
5737,2021-05-02,9.9178,9.9248,9.1866,9.5128,9.9178,9.9248,9.1866,9.5128,603375.82,603375.82,daily,ANT
5738,2021-05-01,9.9459,10.216,9.6617,9.9023,9.9459,10.216,9.6617,9.9023,669744.25,669744.25,daily,ANT
5739,2021-04-30,9.9558,10.3999,9.5761,9.9309,9.9558,10.3999,9.5761,9.9309,1051213.97,1051213.97,daily,ANT
5740,2021-04-29,9.27,9.96,8.7391,9.9559,9.27,9.96,8.7391,9.9559,1185884.89,1185884.89,daily,ANT
5741,2021-04-28,8.9317,9.4189,8.3888,9.2657,8.9317,9.4189,8.3888,9.2657,949288.57,949288.57,daily,ANT
5742,2021-04-27,8.5914,9.222,8.5128,8.9317,8.5914,9.222,8.5128,8.9317,1000297.84,1000297.84,daily,ANT
5743,2021-04-26,7.8572,8.8081,7.7872,8.5936,7.8572,8.8081,7.7872,8.5936,1049757.25,1049757.25,daily,ANT
5744,2021-04-25,7.4922,8.15,7.285,7.8515,7.4922,8.15,7.285,7.8515,806573.53,806573.53,daily,ANT
5745,2021-04-24,8.1508,8.1805,7.3795,7.5059,8.1508,8.1805,7.3795,7.5059,1238784.84,1238784.84,daily,ANT
5746,2021-04-23,8.2216,8.472,7.02,8.1508,8.2216,8.472,7.02,8.1508,1954906.87,1954906.87,daily,ANT
5747,2021-04-22,8.6364,10.0241,7.9425,8.2125,8.6364,10.0241,7.9425,8.2125,2191756.35,2191756.35,daily,ANT
5748,2021-04-21,8.3866,9.617,8.1502,8.6483,8.3866,9.617,8.1502,8.6483,1557395.77,1557395.77,daily,ANT
5749,2021-04-20,8.0363,8.5533,7.3273,8.3807,8.0363,8.5533,7.3273,8.3807,1133790.5,1133790.5,daily,ANT
5750,2021-04-19,8.7748,9.2822,7.7273,8.0143,8.7748,9.2822,7.7273,8.0143,1340793.36,1340793.36,daily,ANT
5751,2021-04-18,10.3447,10.5556,7.3098,8.7943,10.3447,10.5556,7.3098,8.7943,1997363.3,1997363.3,daily,ANT
5752,2021-04-17,10.2802,10.9083,10.1438,10.3447,10.2802,10.9083,10.1438,10.3447,1034054.94,1034054.94,daily,ANT
5753,2021-04-16,11.1801,11.2,9.9901,10.2712,11.1801,11.2,9.9901,10.2712,1246345.43,1246345.43,daily,ANT
5754,2021-04-15,10.4724,11.2,10.245,11.1945,10.4724,11.2,10.245,11.1945,1140403.56,1140403.56,daily,ANT
5755,2021-04-14,10.9952,11.1114,9.9823,10.4633,10.9952,11.1114,9.9823,10.4633,921921.34,921921.34,daily,ANT
5756,2021-04-13,10.5474,11.3,10.2,11.0,10.5474,11.3,10.2,11.0,856248.73,856248.73,daily,ANT
5757,2021-04-12,11.2189,11.6247,10.2311,10.5372,11.2189,11.6247,10.2311,10.5372,1096373.18,1096373.18,daily,ANT
5758,2021-04-11,11.6351,11.674,10.7089,11.2145,11.6351,11.674,10.7089,11.2145,864073.15,864073.15,daily,ANT
5759,2021-04-10,12.2301,12.3644,11.25,11.6297,12.2301,12.3644,11.25,11.6297,855618.62,855618.62,daily,ANT
5760,2021-04-09,12.1174,12.98,11.6126,12.2307,12.1174,12.98,11.6126,12.2307,1312367.58,1312367.58,daily,ANT
5761,2021-04-08,11.095,12.4,10.967,12.1086,11.095,12.4,10.967,12.1086,1100755.86,1100755.86,daily,ANT
5762,2021-04-07,12.5253,12.8758,10.4191,11.0909,12.5253,12.8758,10.4191,11.0909,1822794.5,1822794.5,daily,ANT
5763,2021-04-06,13.0798,14.98,12.2828,12.5339,13.0798,14.98,12.2828,12.5339,2882224.24,2882224.24,daily,ANT
5764,2021-04-05,11.3304,13.2664,11.2865,13.0751,11.3304,13.2664,11.2865,13.0751,1894347.07,1894347.07,daily,ANT
5765,2021-04-04,10.6957,11.9744,10.5193,11.3304,10.6957,11.9744,10.5193,11.3304,3303963.83,3303963.83,daily,ANT
5766,2021-04-03,11.6671,12.4178,10.5723,10.6946,11.6671,12.4178,10.5723,10.6946,1296151.84,1296151.84,daily,ANT
5767,2021-04-02,11.7703,13.65,11.4171,11.674,11.7703,13.65,11.4171,11.674,3459946.13,3459946.13,daily,ANT
5768,2021-04-01,10.7916,12.6477,10.502,11.7703,10.7916,12.6477,10.502,11.7703,2514361.74,2514361.74,daily,ANT
5769,2021-03-31,11.7635,11.8737,10.31,10.7906,11.7635,11.8737,10.31,10.7906,1796965.39,1796965.39,daily,ANT
5770,2021-03-30,9.31,13.3863,9.3001,11.7934,9.31,13.3863,9.3001,11.7934,5651626.64,5651626.64,daily,ANT
5771,2021-03-29,9.2448,9.9,9.0474,9.31,9.2448,9.9,9.0474,9.31,1532913.48,1532913.48,daily,ANT
5772,2021-03-28,10.014,10.189,9.092,9.2612,10.014,10.189,9.092,9.2612,2075692.06,2075692.06,daily,ANT
5773,2021-03-27,9.9,10.66,9.286,10.014,9.9,10.66,9.286,10.014,3638558.59,3638558.59,daily,ANT
5774,2021-03-26,10.0794,11.6999,9.597,9.89,10.0794,11.6999,9.597,9.89,8540821.17,8540821.17,daily,ANT
5775,2021-03-25,8.1629,13.8639,8.053,10.1217,8.1629,13.8639,8.053,10.1217,21463489.21,21463489.21,daily,ANT
5776,2021-03-24,6.4563,10.4028,6.2108,8.1629,6.4563,10.4028,6.2108,8.1629,7315109.05,7315109.05,daily,ANT
5777,2021-03-23,6.762,6.9333,6.1914,6.4561,6.762,6.9333,6.1914,6.4561,1128448.34,1128448.34,daily,ANT
5778,2021-03-22,7.2321,7.74,6.6833,6.762,7.2321,7.74,6.6833,6.762,1186021.41,1186021.41,daily,ANT
5779,2021-03-21,7.0622,7.6,6.639,7.2187,7.0622,7.6,6.639,7.2187,1272171.73,1272171.73,daily,ANT
5780,2021-03-20,7.0625,7.85,7.0067,7.0622,7.0625,7.85,7.0067,7.0622,924091.61,924091.61,daily,ANT
5781,2021-03-19,6.7302,7.4159,6.5323,7.061,6.7302,7.4159,6.5323,7.061,1114010.29,1114010.29,daily,ANT
5782,2021-03-18,6.8542,6.9355,6.4512,6.7428,6.8542,6.9355,6.4512,6.7428,986467.24,986467.24,daily,ANT
5783,2021-03-17,6.8654,7.0075,6.3142,6.8542,6.8654,7.0075,6.3142,6.8542,1332567.15,1332567.15,daily,ANT
5784,2021-03-16,6.793,7.8531,6.403,6.8656,6.793,7.8531,6.403,6.8656,3103711.87,3103711.87,daily,ANT
5785,2021-03-15,5.8659,7.5,5.2995,6.7757,5.8659,7.5,5.2995,6.7757,1886770.92,1886770.92,daily,ANT
5786,2021-03-14,5.6216,6.1024,5.471,5.86,5.6216,6.1024,5.471,5.86,918707.96,918707.96,daily,ANT
5787,2021-03-13,5.9879,6.0056,5.4948,5.6107,5.9879,6.0056,5.4948,5.6107,971784.86,971784.86,daily,ANT
5788,2021-03-12,5.1051,6.0855,5.0032,5.9939,5.1051,6.0855,5.0032,5.9939,1418257.4,1418257.4,daily,ANT
5789,2021-03-11,5.1531,5.2426,4.5751,5.0859,5.1531,5.2426,4.5751,5.0859,745093.69,745093.69,daily,ANT
5790,2021-03-10,5.4111,5.4875,5.0569,5.1465,5.4111,5.4875,5.0569,5.1465,514835.15,514835.15,daily,ANT
5791,2021-03-09,5.3431,5.467,5.1645,5.4001,5.3431,5.467,5.1645,5.4001,653402.59,653402.59,daily,ANT
5792,2021-03-08,5.0562,5.4,4.9458,5.3332,5.0562,5.4,4.9458,5.3332,571442.8,571442.8,daily,ANT
5793,2021-03-07,5.0294,5.2363,4.952,5.0563,5.0294,5.2363,4.952,5.0563,510596.82,510596.82,daily,ANT
5794,2021-03-06,5.0629,5.1,4.8301,5.0208,5.0629,5.1,4.8301,5.0208,389563.86,389563.86,daily,ANT
5795,2021-03-05,5.3438,5.3738,4.8109,5.0526,5.3438,5.3738,4.8109,5.0526,777064.89,777064.89,daily,ANT
5796,2021-03-04,5.1434,5.48,4.8134,5.3438,5.1434,5.48,4.8134,5.3438,1392003.81,1392003.81,daily,ANT
5797,2021-03-03,5.3413,6.0373,4.9619,5.1434,5.3413,6.0373,4.9619,5.1434,4076509.59,4076509.59,daily,ANT
5798,2021-03-02,4.3501,6.168,4.12,5.3267,4.3501,6.168,4.12,5.3267,4546732.11,4546732.11,daily,ANT
5799,2021-03-01,3.8,4.3678,3.7983,4.3501,3.8,4.3678,3.7983,4.3501,520798.27,520798.27,daily,ANT
5800,2021-02-28,4.2184,4.2275,3.5295,3.8042,4.2184,4.2275,3.5295,3.8042,736646.43,736646.43,daily,ANT
5801,2021-02-27,4.1317,4.4228,4.05,4.2334,4.1317,4.4228,4.05,4.2334,695403.66,695403.66,daily,ANT
5802,2021-02-26,4.3322,4.4048,3.8632,4.1171,4.3322,4.4048,3.8632,4.1171,820193.36,820193.36,daily,ANT
5803,2021-02-25,4.7274,4.942,4.3,4.3329,4.7274,4.942,4.3,4.3329,891345.28,891345.28,daily,ANT
5804,2021-02-24,4.4554,5.0585,4.23,4.7272,4.4554,5.0585,4.23,4.7272,1012626.59,1012626.59,daily,ANT
5805,2021-02-23,5.3064,5.3238,3.8242,4.4474,5.3064,5.3238,3.8242,4.4474,1421254.47,1421254.47,daily,ANT
5806,2021-02-22,5.8493,6.6,4.7535,5.3179,5.8493,6.6,4.7535,5.3179,2015290.59,2015290.59,daily,ANT
5807,2021-02-21,5.6464,5.9187,5.514,5.8346,5.6464,5.9187,5.514,5.8346,659868.91,659868.91,daily,ANT
5808,2021-02-20,5.9617,6.1599,5.51,5.635,5.9617,6.1599,5.51,5.635,825912.8,825912.8,daily,ANT
5809,2021-02-19,6.3429,6.4271,5.9263,5.9447,6.3429,6.4271,5.9263,5.9447,762400.92,762400.92,daily,ANT
5810,2021-02-18,6.1407,6.4878,5.942,6.3696,6.1407,6.4878,5.942,6.3696,737703.42,737703.42,daily,ANT
5811,2021-02-17,5.7472,6.1494,5.3302,6.1354,5.7472,6.1494,5.3302,6.1354,770453.92,770453.92,daily,ANT
5812,2021-02-16,5.9279,6.2146,5.4164,5.7428,5.9279,6.2146,5.4164,5.7428,1052736.0,1052736.0,daily,ANT
5813,2021-02-15,6.543,6.5521,5.0969,5.9378,6.543,6.5521,5.0969,5.9378,1602611.47,1602611.47,daily,ANT
5814,2021-02-14,7.1133,7.49,6.0478,6.536,7.1133,7.49,6.0478,6.536,1386465.37,1386465.37,daily,ANT
5815,2021-02-13,6.9153,7.3496,6.1883,7.1,6.9153,7.3496,6.1883,7.1,1726067.66,1726067.66,daily,ANT
5816,2021-02-12,6.2369,7.0495,6.2039,6.9043,6.2369,7.0495,6.2039,6.9043,1504106.36,1504106.36,daily,ANT
5817,2021-02-11,5.4956,6.5838,5.4465,6.2329,5.4956,6.5838,5.4465,6.2329,1374643.94,1374643.94,daily,ANT
5818,2021-02-10,5.7852,5.9777,5.0098,5.4846,5.7852,5.9777,5.0098,5.4846,1057189.52,1057189.52,daily,ANT
5819,2021-02-09,5.5687,5.855,5.3366,5.8009,5.5687,5.855,5.3366,5.8009,1049805.95,1049805.95,daily,ANT
5820,2021-02-08,5.1915,5.7839,5.0516,5.5688,5.1915,5.7839,5.0516,5.5688,1008822.27,1008822.27,daily,ANT
5821,2021-02-07,5.4667,5.6035,4.6413,5.1912,5.4667,5.6035,4.6413,5.1912,1084859.11,1084859.11,daily,ANT
5822,2021-02-06,5.9262,6.0841,5.102,5.4781,5.9262,6.0841,5.102,5.4781,1576173.79,1576173.79,daily,ANT
5823,2021-02-05,4.509,6.6998,4.5,5.9454,4.509,6.6998,4.5,5.9454,3471930.9,3471930.9,daily,ANT
5824,2021-02-04,4.2425,4.8115,4.1625,4.5,4.2425,4.8115,4.1625,4.5,1105745.06,1105745.06,daily,ANT
5825,2021-02-03,4.1578,4.3151,4.0202,4.2461,4.1578,4.3151,4.0202,4.2461,959892.04,959892.04,daily,ANT
5826,2021-02-02,4.2655,4.3009,4.0863,4.1578,4.2655,4.3009,4.0863,4.1578,360470.01,360470.01,daily,ANT
5827,2021-02-01,4.1789,4.5177,4.0532,4.2641,4.1789,4.5177,4.0532,4.2641,628250.21,628250.21,daily,ANT
5828,2021-01-31,3.9522,4.39,3.8568,4.166,3.9522,4.39,3.8568,4.166,765942.09,765942.09,daily,ANT
5829,2021-01-30,3.7546,4.1249,3.7208,3.9521,3.7546,4.1249,3.7208,3.9521,559365.75,559365.75,daily,ANT
5830,2021-01-29,3.8389,3.9905,3.5594,3.7612,3.8389,3.9905,3.5594,3.7612,486516.82,486516.82,daily,ANT
5831,2021-01-28,3.4975,4.2,3.4577,3.8389,3.4975,4.2,3.4577,3.8389,632706.22,632706.22,daily,ANT
5832,2021-01-27,4.0149,4.0149,3.4245,3.484,4.0149,4.0149,3.4245,3.484,519028.66,519028.66,daily,ANT
5833,2021-01-26,3.8848,4.207,3.576,3.9919,3.8848,4.207,3.576,3.9919,433267.42,433267.42,daily,ANT
5834,2021-01-25,4.2272,4.3933,3.86,3.8703,4.2272,4.3933,3.86,3.8703,553943.62,553943.62,daily,ANT
5835,2021-01-24,3.7046,4.4147,3.679,4.2194,3.7046,4.4147,3.679,4.2194,1490122.99,1490122.99,daily,ANT
5836,2021-01-23,3.3655,3.8891,3.2651,3.7132,3.3655,3.8891,3.2651,3.7132,905639.91,905639.91,daily,ANT
5837,2021-01-22,3.4206,3.4864,3.0205,3.3556,3.4206,3.4864,3.0205,3.3556,688217.84,688217.84,daily,ANT
5838,2021-01-21,4.0231,4.0977,3.41,3.4333,4.0231,4.0977,3.41,3.4333,742434.39,742434.39,daily,ANT
5839,2021-01-20,4.0005,4.1753,3.6884,4.0116,4.0005,4.1753,3.6884,4.0116,622489.52,622489.52,daily,ANT
5840,2021-01-19,4.2703,4.4145,4.0,4.0005,4.2703,4.4145,4.0,4.0005,725876.13,725876.13,daily,ANT
5841,2021-01-18,4.8569,5.0309,4.1515,4.2703,4.8569,5.0309,4.1515,4.2703,1463948.48,1463948.48,daily,ANT
5842,2021-01-17,3.5027,5.2894,3.4241,4.8616,3.5027,5.2894,3.4241,4.8616,3878328.75,3878328.75,daily,ANT
5843,2021-01-16,3.3458,3.65,3.3431,3.4984,3.3458,3.65,3.3431,3.4984,609461.76,609461.76,daily,ANT
5844,2021-01-15,3.2799,3.5761,3.1,3.3493,3.2799,3.5761,3.1,3.3493,822544.44,822544.44,daily,ANT
5845,2021-01-14,3.2907,3.5,3.1747,3.2799,3.2907,3.5,3.1747,3.2799,378650.66,378650.66,daily,ANT
5846,2021-01-13,3.1556,3.35,3.0437,3.2875,3.1556,3.35,3.0437,3.2875,309284.33,309284.33,daily,ANT
5847,2021-01-12,3.342,3.3642,3.0251,3.1671,3.342,3.3642,3.0251,3.1671,438162.58,438162.58,daily,ANT
5848,2021-01-11,3.826,3.8461,3.0259,3.342,3.826,3.8461,3.0259,3.342,516383.64,516383.64,daily,ANT
5849,2021-01-10,3.4863,3.9434,3.3801,3.8196,3.4863,3.9434,3.3801,3.8196,540460.15,540460.15,daily,ANT
5850,2021-01-09,3.2971,3.6824,3.1999,3.4863,3.2971,3.6824,3.1999,3.4863,770208.35,770208.35,daily,ANT
5851,2021-01-08,3.4711,3.5967,3.0991,3.2971,3.4711,3.5967,3.0991,3.2971,412260.32,412260.32,daily,ANT
5852,2021-01-07,3.4719,3.8377,3.3,3.4707,3.4719,3.8377,3.3,3.4707,741165.13,741165.13,daily,ANT
5853,2021-01-06,3.3034,3.6,3.2893,3.4719,3.3034,3.6,3.2893,3.4719,426940.68,426940.68,daily,ANT
5854,2021-01-05,3.3388,3.4223,3.1789,3.3004,3.3388,3.4223,3.1789,3.3004,393143.89,393143.89,daily,ANT
5855,2021-01-04,3.0597,3.4338,3.0575,3.3395,3.0597,3.4338,3.0575,3.3395,577711.28,577711.28,daily,ANT
5856,2021-01-03,3.1085,3.2103,2.96,3.0597,3.1085,3.2103,2.96,3.0597,356059.18,356059.18,daily,ANT
5857,2021-01-02,3.2199,3.2253,3.0003,3.1085,3.2199,3.2253,3.0003,3.1085,194395.43,194395.43,daily,ANT
5858,2021-01-01,3.0563,3.2503,3.0468,3.2205,3.0563,3.2503,3.0468,3.2205,343879.24,343879.24,daily,ANT
5859,2020-12-31,3.0245,3.065,2.9772,3.0563,3.0245,3.065,2.9772,3.0563,152702.24,152702.24,daily,ANT
5860,2020-12-30,2.9884,3.1043,2.9238,3.0247,2.9884,3.1043,2.9238,3.0247,168189.55,168189.55,daily,ANT
5861,2020-12-29,2.9776,3.0132,2.9013,2.9819,2.9776,3.0132,2.9013,2.9819,167313.97,167313.97,daily,ANT
5862,2020-12-28,2.892,3.0811,2.8841,2.9775,2.892,3.0811,2.8841,2.9775,343533.6,343533.6,daily,ANT
5863,2020-12-27,2.875,3.0,2.7549,2.8976,2.875,3.0,2.7549,2.8976,264874.68,264874.68,daily,ANT
5864,2020-12-26,2.8655,2.9079,2.823,2.8733,2.8655,2.9079,2.823,2.8733,117230.21,117230.21,daily,ANT
5865,2020-12-25,2.7911,2.908,2.7809,2.8655,2.7911,2.908,2.7809,2.8655,156178.09,156178.09,daily,ANT
5866,2020-12-24,2.6597,2.7951,2.6448,2.7951,2.6597,2.7951,2.6448,2.7951,175456.99,175456.99,daily,ANT
5867,2020-12-23,2.92,2.9552,2.6083,2.6634,2.92,2.9552,2.6083,2.6634,217224.15,217224.15,daily,ANT
5868,2020-12-22,2.8708,2.97,2.8163,2.925,2.8708,2.97,2.8163,2.925,161453.65,161453.65,daily,ANT
5869,2020-12-21,3.1009,3.1042,2.8163,2.8652,3.1009,3.1042,2.8163,2.8652,154146.45,154146.45,daily,ANT
5870,2020-12-20,3.2014,3.2047,3.0403,3.1075,3.2014,3.2047,3.0403,3.1075,199836.03,199836.03,daily,ANT
5871,2020-12-19,3.1379,3.2729,3.1198,3.2005,3.1379,3.2729,3.1198,3.2005,265309.68,265309.68,daily,ANT
5872,2020-12-18,3.1141,3.2008,3.0815,3.1378,3.1141,3.2008,3.0815,3.1378,161998.69,161998.69,daily,ANT
5873,2020-12-17,3.1247,3.255,3.0255,3.115,3.1247,3.255,3.0255,3.115,368299.5,368299.5,daily,ANT
5874,2020-12-16,3.0696,3.1542,3.0286,3.1203,3.0696,3.1542,3.0286,3.1203,251175.18,251175.18,daily,ANT
5875,2020-12-15,2.9675,3.15,2.9405,3.068,2.9675,3.15,2.9405,3.068,299548.64,299548.64,daily,ANT
5876,2020-12-14,3.0038,3.02,2.895,2.9581,3.0038,3.02,2.895,2.9581,111748.44,111748.44,daily,ANT
5877,2020-12-13,2.9623,3.0768,2.9623,3.0039,2.9623,3.0768,2.9623,3.0039,101383.11,101383.11,daily,ANT
5878,2020-12-12,2.9062,3.0112,2.9062,2.9623,2.9062,3.0112,2.9062,2.9623,83623.89,83623.89,daily,ANT
5879,2020-12-11,3.0313,3.0388,2.82,2.9039,3.0313,3.0388,2.82,2.9039,160022.73,160022.73,daily,ANT
5880,2020-12-10,3.0621,3.096,2.9502,3.0278,3.0621,3.096,2.9502,3.0278,170232.24,170232.24,daily,ANT
5881,2020-12-09,3.0829,3.179,3.02,3.0626,3.0829,3.179,3.02,3.0626,358590.22,358590.22,daily,ANT
5882,2020-12-08,3.3899,3.4367,3.0673,3.0833,3.3899,3.4367,3.0673,3.0833,205231.83,205231.83,daily,ANT
5883,2020-12-07,3.4611,3.4977,3.3004,3.3899,3.4611,3.4977,3.3004,3.3899,268446.28,268446.28,daily,ANT
5884,2020-12-06,3.28,3.65,3.2119,3.4583,3.28,3.65,3.2119,3.4583,386245.1,386245.1,daily,ANT
5885,2020-12-05,3.1891,3.2851,3.1536,3.2851,3.1891,3.2851,3.1536,3.2851,82502.64,82502.64,daily,ANT
5886,2020-12-04,3.3734,3.4462,3.1519,3.19,3.3734,3.4462,3.1519,3.19,166113.21,166113.21,daily,ANT
5887,2020-12-03,3.4296,3.4814,3.3257,3.37,3.4296,3.4814,3.3257,3.37,137296.58,137296.58,daily,ANT
5888,2020-12-02,3.3112,3.4995,3.26,3.4271,3.3112,3.4995,3.26,3.4271,349868.42,349868.42,daily,ANT
5889,2020-12-01,3.4271,3.6588,3.0962,3.3131,3.4271,3.6588,3.0962,3.3131,667887.62,667887.62,daily,ANT
5890,2020-11-30,3.2882,3.4599,3.2232,3.4332,3.2882,3.4599,3.2232,3.4332,249794.02,249794.02,daily,ANT
5891,2020-11-29,3.2614,3.3223,3.1546,3.284,3.2614,3.3223,3.1546,3.284,100288.34,100288.34,daily,ANT
5892,2020-11-28,3.1438,3.3733,3.117,3.2615,3.1438,3.3733,3.117,3.2615,545366.17,545366.17,daily,ANT
5893,2020-11-27,3.2639,3.3663,3.03,3.1438,3.2639,3.3663,3.03,3.1438,317582.13,317582.13,daily,ANT
5894,2020-11-26,3.7,3.7529,2.9736,3.2639,3.7,3.7529,2.9736,3.2639,692677.42,692677.42,daily,ANT
5895,2020-11-25,4.0459,4.1088,3.5805,3.7001,4.0459,4.1088,3.5805,3.7001,375383.25,375383.25,daily,ANT
5896,2020-11-24,4.1583,4.3128,3.9324,4.0347,4.1583,4.3128,3.9324,4.0347,489281.97,489281.97,daily,ANT
5897,2020-11-23,3.909,4.58,3.8699,4.1584,3.909,4.58,3.8699,4.1584,590777.59,590777.59,daily,ANT
5898,2020-11-22,3.4879,4.2856,3.4866,3.909,3.4879,4.2856,3.4866,3.909,1326010.28,1326010.28,daily,ANT
5899,2020-11-21,3.1334,3.5038,3.1334,3.4866,3.1334,3.5038,3.1334,3.4866,372613.68,372613.68,daily,ANT
5900,2020-11-20,3.0704,3.25,3.0704,3.1301,3.0704,3.25,3.0704,3.1301,171206.23,171206.23,daily,ANT
5901,2020-11-19,3.1801,3.1879,3.002,3.0689,3.1801,3.1879,3.002,3.0689,184343.26,184343.26,daily,ANT
5902,2020-11-18,3.33,3.6,2.9913,3.1859,3.33,3.6,2.9913,3.1859,650004.97,650004.97,daily,ANT
5903,2020-11-17,3.2763,3.4002,3.1501,3.3315,3.2763,3.4002,3.1501,3.3315,341418.8,341418.8,daily,ANT
5904,2020-11-16,3.2241,3.32,3.188,3.2763,3.2241,3.32,3.188,3.2763,144434.36,144434.36,daily,ANT
5905,2020-11-15,3.3061,3.3784,3.1655,3.2341,3.3061,3.3784,3.1655,3.2341,128881.83,128881.83,daily,ANT
5906,2020-11-14,3.4938,3.4939,3.2159,3.3061,3.4938,3.4939,3.2159,3.3061,105829.04,105829.04,daily,ANT
5907,2020-11-13,3.2127,3.6169,3.197,3.5,3.2127,3.6169,3.197,3.5,248874.49,248874.49,daily,ANT
5908,2020-11-12,3.5566,3.563,3.1999,3.2,3.5566,3.563,3.1999,3.2,350242.41,350242.41,daily,ANT
5909,2020-11-11,3.2464,3.62,3.2406,3.5594,3.2464,3.62,3.2406,3.5594,232995.22,232995.22,daily,ANT
5910,2020-11-10,3.0933,3.49,3.071,3.2406,3.0933,3.49,3.071,3.2406,322918.67,322918.67,daily,ANT
5911,2020-11-09,3.1087,3.1361,2.9927,3.0974,3.1087,3.1361,2.9927,3.0974,108578.68,108578.68,daily,ANT
5912,2020-11-08,2.8936,3.1318,2.8563,3.1086,2.8936,3.1318,2.8563,3.1086,117106.01,117106.01,daily,ANT
5913,2020-11-07,3.047,3.33,2.81,2.9007,3.047,3.33,2.81,2.9007,425244.14,425244.14,daily,ANT
5914,2020-11-06,2.8805,3.169,2.8688,3.05,2.8805,3.169,2.8688,3.05,338450.15,338450.15,daily,ANT
