timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-11-11,105711.36970500,110326.13250000,105541.85514000,108385.94052000,15297.21000000,15965.00000000,15272.68000000,15684.24000000,78469.74645800,78469.74645800
2020-11-10,105926.97730500,106836.33000000,104158.23483000,105711.36970500,15328.41000000,15460.00000000,15072.46000000,15297.21000000,61681.91960600,61681.91960600
2020-11-09,106940.67855000,109462.32000000,102313.68417000,105926.97730500,15475.10000000,15840.00000000,14805.54000000,15328.41000000,108976.33413400,108976.33413400
2020-11-08,102401.86215000,108149.32500000,101611.16274000,106940.67855000,14818.30000000,15650.00000000,14703.88000000,15475.10000000,65547.17857400,65547.17857400
2020-11-07,107665.10626500,108864.69996000,99125.73231000,102401.86215000,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.20655300,101431.20655300
2020-11-06,107734.83321000,110291.58000000,104804.64300000,107665.03716000,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.19769500,122618.19769500
2020-11-05,97742.18110500,108840.37500000,97393.54638000,107734.83321000,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,143741.52267300
2020-11-04,96909.60406500,98536.81950000,93464.51250000,97742.18110500,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.98826200,93016.98826200
2020-11-03,93634.71811500,97203.85315500,91805.92339500,96909.60406500,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.63078700,74115.63078700
2020-11-02,95098.77664500,95572.21500000,91184.39302500,93632.92138500,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.42190800,64566.42190800
2020-11-01,95302.70550000,96021.39750000,94003.53150000,95098.84575000,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.64852600,36285.64852600
2020-10-31,93707.07105000,97438.05000000,92680.17075000,95302.70550000,13560.10000000,14100.00000000,13411.50000000,13791.00000000,67339.23851500,67339.23851500
2020-10-30,92985.54574500,94466.39679000,90631.20750000,93707.07105000,13455.69000000,13669.98000000,13115.00000000,13560.10000000,70657.77888100,70657.77888100
2020-10-29,91677.45720000,94279.32955500,89288.98108500,92985.61485000,13266.40000000,13642.91000000,12920.77000000,13455.70000000,74872.60213200,74872.60213200
2020-10-28,94232.68368000,95775.93654000,89062.52400000,91677.45720000,13636.16000000,13859.48000000,12888.00000000,13266.40000000,94440.56122600,94440.56122600
2020-10-27,90196.88257500,95290.88854500,89973.81163500,94232.75278500,13052.15000000,13789.29000000,13019.87000000,13636.17000000,80811.01945000,80811.01945000
2020-10-26,90041.32722000,91486.79650500,88212.53250000,90197.15899500,13029.64000000,13238.81000000,12765.00000000,13052.19000000,60951.67298600,60951.67298600
2020-10-25,90608.61016500,92255.17500000,89062.52400000,90035.72971500,13111.73000000,13350.00000000,12888.00000000,13028.83000000,38481.57950400,38481.57950400
2020-10-24,89304.80613000,90988.68766500,88938.13500000,90608.61016500,12923.06000000,13166.73000000,12870.00000000,13111.73000000,35952.20907000,35952.20907000
2020-10-23,89621.16882000,90027.85174500,87902.11284000,89304.87523500,12968.84000000,13027.69000000,12720.08000000,12923.07000000,50386.99984100,50386.99984100
2020-10-22,88321.37287500,91114.94250000,87611.87184000,89618.95746000,12780.75000000,13185.00000000,12678.08000000,12968.52000000,70038.82414400,70038.82414400
2020-10-21,82304.05500000,91340.77764000,82144.76797500,88322.82408000,11910.00000000,13217.68000000,11886.95000000,12780.96000000,114584.45676700,114584.45676700
2020-10-20,81208.46433000,83191.22499000,80697.98569500,82303.98589500,11751.46000000,12038.38000000,11677.59000000,11909.99000000,62134.75066300,62134.75066300
2020-10-19,79492.44897000,81709.68289500,78834.70758000,81208.53343500,11503.14000000,11823.99000000,11407.96000000,11751.47000000,47414.53469200,47414.53469200
2020-10-18,78505.42225500,79505.30250000,78408.05331000,79492.44897000,11360.31000000,11505.00000000,11346.22000000,11503.14000000,23284.04119100,23284.04119100
2020-10-17,78221.60802000,78796.42341000,77777.67750000,78504.66210000,11319.24000000,11402.42000000,11255.00000000,11360.20000000,22368.91524100,22368.91524100
2020-10-16,79506.20086500,79755.11707500,77397.60000000,78222.16086000,11505.13000000,11541.15000000,11200.00000000,11319.32000000,48797.74950200,48797.74950200
2020-10-15,78903.32884500,80281.62807000,77748.86071500,79506.13176000,11417.89000000,11617.34000000,11250.83000000,11505.12000000,48760.71767900,48760.71767900
2020-10-14,78921.84898500,79802.31579000,77950.44000000,78903.32884500,11420.57000000,11547.98000000,11280.00000000,11417.89000000,41415.10601500,41415.10601500
2020-10-13,79665.90252000,79864.64850000,78088.65000000,78921.77988000,11528.24000000,11557.00000000,11300.00000000,11420.56000000,42205.28370900,42205.28370900
2020-10-12,78565.61271000,80991.12910500,77204.10600000,79665.97162500,11369.02000000,11720.01000000,11172.00000000,11528.25000000,52825.28371000,52825.28371000
2020-10-11,78041.79681000,79090.67250000,77542.72050000,78565.61271000,11293.22000000,11445.00000000,11221.00000000,11369.02000000,29043.85133900,29043.85133900
2020-10-10,76365.44772000,79408.55550000,76364.54935500,78041.79681000,11050.64000000,11491.00000000,11050.51000000,11293.22000000,43648.03694300,43648.03694300
2020-10-09,75500.25312000,76738.61472000,74833.80450000,76365.44772000,10925.44000000,11104.64000000,10829.00000000,11050.64000000,48240.07323700,48240.07323700
2020-10-08,73710.15720000,75669.97500000,72770.39830500,75501.15148500,10666.40000000,10950.00000000,10530.41000000,10925.57000000,51959.69157200,51959.69157200
2020-10-07,73248.88132500,73817.06263500,72879.30778500,73710.08809500,10599.65000000,10681.87000000,10546.17000000,10666.39000000,32811.99027900,32811.99027900
2020-10-06,74579.49810000,74633.40000000,72733.01250000,73248.95043000,10792.20000000,10800.00000000,10525.00000000,10599.66000000,48674.74047100,48674.74047100
2020-10-05,73711.67751000,74619.57900000,73359.38022000,74579.56720500,10666.62000000,10798.00000000,10615.64000000,10792.21000000,34025.76165300,34025.76165300
2020-10-04,72850.97473500,73920.72013500,72683.74063500,73711.74661500,10542.07000000,10696.87000000,10517.87000000,10666.63000000,23212.00159500,23212.00159500
2020-10-03,73046.74920000,73275.90138000,72535.78683000,72850.90563000,10570.40000000,10603.56000000,10496.46000000,10542.06000000,22298.22134100,22298.22134100
2020-10-02,73383.49786500,73697.99472000,71689.52700000,73046.74920000,10619.13000000,10664.64000000,10374.00000000,10570.40000000,50130.39370500,50130.39370500
2020-10-01,74471.62519500,75462.66000000,72124.88850000,73383.49786500,10776.59000000,10920.00000000,10437.00000000,10619.13000000,60866.33289300,60866.33289300
2020-09-30,74913.82809000,74974.36407000,73701.38086500,74471.62519500,10840.58000000,10849.34000000,10665.13000000,10776.59000000,39596.02732200,39596.02732200
2020-09-29,73915.46815500,75100.13517000,73499.17963500,74913.13704000,10696.11000000,10867.54000000,10635.87000000,10840.48000000,41874.89839900,41874.89839900
2020-09-28,74455.52373000,75669.97500000,73430.97300000,73915.53726000,10774.26000000,10950.00000000,10626.00000000,10696.12000000,50095.25173400,50095.25173400
2020-09-27,74139.92119500,74626.48950000,73215.50361000,74455.45462500,10728.59000000,10799.00000000,10594.82000000,10774.25000000,30549.48325300,30549.48325300
2020-09-26,73849.54198500,74778.10587000,73560.06114000,74139.99030000,10686.57000000,10820.94000000,10644.68000000,10728.60000000,28420.83665900,28420.83665900
2020-09-25,74193.40846500,74360.64256500,72948.89652000,73850.23303500,10736.33000000,10760.53000000,10556.24000000,10686.67000000,48101.11700800,48101.11700800
2020-09-24,70773.60933000,74600.50602000,70424.42176500,74193.33936000,10241.46000000,10795.24000000,10190.93000000,10736.32000000,57676.61942700,57676.61942700
2020-09-23,72764.86990500,72816.97507500,70050.49461000,70773.60933000,10529.61000000,10537.15000000,10136.82000000,10241.46000000,51876.56807900,51876.56807900
2020-09-22,71988.19881000,73062.71245500,71544.40650000,72764.86990500,10417.22000000,10572.71000000,10353.00000000,10529.61000000,43991.23547600,43991.23547600
2020-09-21,75464.59494000,75938.51703000,71152.92667500,71988.19881000,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,70683.43117900
2020-09-20,76572.76272000,76572.76272000,74101.29150000,75464.59494000,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,39157.92256500
2020-09-19,75555.26070000,77257.93879500,75237.17038500,76572.83182500,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,38440.03685800
2020-09-18,75600.87000000,76278.30631500,74722.13082000,75555.19159500,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,47266.72827500
2020-09-17,75697.68610500,76329.65133000,74259.05821500,75600.80089500,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,55601.61452900
2020-09-16,74531.33191500,76658.17650000,73674.36081000,75697.68610500,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,64991.51244000
2020-09-15,73747.26658500,75532.04142000,73296.08004000,74531.88475500,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,61822.45278600
2020-09-14,71405.09082000,74287.87500000,70572.37557000,73747.26658500,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,67059.29136100
2020-09-13,72150.25003500,73113.85015500,70487.10000000,71405.02171500,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,43837.60986500
2020-09-12,71785.51384500,72408.01168500,70965.65212500,72151.97766000,10387.89000000,10477.97000000,10269.25000000,10440.92000000,35379.15309600,35379.15309600
2020-09-11,71432.87103000,71852.61480000,70487.10000000,71785.51384500,10336.86000000,10397.60000000,10200.00000000,10387.89000000,43830.25446700,43830.25446700
2020-09-10,70620.40354500,72445.19017500,69594.47071500,71432.94013500,10219.29000000,10483.35000000,10070.83000000,10336.87000000,58253.75375000,58253.75375000
2020-09-09,69980.28393000,71475.30150000,68973.76960500,70619.78160000,10126.66000000,10343.00000000,9981.01000000,10219.20000000,49347.11377600,49347.11377600
2020-09-08,71685.72622500,72131.79900000,68068.42500000,69980.21482500,10373.45000000,10438.00000000,9850.00000000,10126.65000000,73491.87841800,73491.87841800
2020-09-07,70873.32784500,71943.48787500,68241.18750000,71685.65712000,10255.89000000,10410.75000000,9875.00000000,10373.44000000,62620.23067600,62620.23067600
2020-09-06,70256.91124500,71503.91097000,69069.48003000,70875.47010000,10166.69000000,10347.14000000,9994.86000000,10256.20000000,56368.78881500,56368.78881500
2020-09-05,72188.81062500,73014.13164000,67895.66250000,70256.91124500,10446.25000000,10565.68000000,9825.00000000,10166.69000000,90001.60556800,90001.60556800
2020-09-04,70060.65304500,73438.22902500,68244.64275000,72188.81062500,10138.29000000,10627.05000000,9875.50000000,10446.25000000,92733.59911300,92733.59911300
2020-09-03,78700.50567000,79212.29730000,68834.10840000,70078.34392500,11388.54000000,11462.60000000,9960.80000000,10140.85000000,121950.10601500,121950.10601500
2020-09-02,82386.77368500,82612.05598500,77121.87105000,78700.50567000,11921.97000000,11954.57000000,11160.10000000,11388.54000000,87221.84560200,87221.84560200
2020-09-01,80503.93885500,83277.39892500,79574.40750000,82386.77368500,11649.51000000,12050.85000000,11515.00000000,11921.97000000,78148.19366800,78148.19366800
2020-08-31,80930.04028500,81549.22108500,79954.48500000,80503.93885500,11711.17000000,11800.77000000,11570.00000000,11649.51000000,55353.61774400,55353.61774400
2020-08-30,79234.68732000,80984.14950000,79180.50900000,80929.97118000,11465.84000000,11719.00000000,11458.00000000,11711.16000000,43177.87905400,43177.87905400
2020-08-29,79656.64245000,80023.72821000,78897.45492000,79234.68732000,11526.90000000,11580.02000000,11417.04000000,11465.84000000,32973.79920000,32973.79920000
2020-08-28,78298.59099000,79765.48282500,77928.94834500,79656.71155500,11330.38000000,11542.65000000,11276.89000000,11526.91000000,45953.90836500,45953.90836500
2020-08-27,79204.14291000,80107.89810000,76879.31250000,78298.59099000,11461.42000000,11592.20000000,11125.00000000,11330.38000000,63246.03638300,63246.03638300
2020-08-26,78215.94141000,79742.47086000,77701.66200000,79204.21201500,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,53998.23123100
2020-08-25,81185.86699500,81321.72742500,76828.45122000,78215.94141000,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,69590.92327200
2020-08-24,80494.33326000,81715.97145000,80058.76444500,81185.93610000,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,46212.39186700
2020-08-23,80600.68585500,80977.72273500,79568.39536500,80494.40236500,11663.51000000,11718.07000000,11514.13000000,11648.13000000,37900.00469000,37900.00469000
2020-08-22,79686.56491500,80756.10300000,78619.44550500,80596.88508000,11531.23000000,11686.00000000,11376.81000000,11662.96000000,43678.70164600,43678.70164600
2020-08-21,81913.88817000,82082.91900000,79372.69000500,79687.32507000,11853.54000000,11878.00000000,11485.81000000,11531.34000000,64448.30614200,64448.30614200
2020-08-20,81228.64299000,82152.02400000,80631.71400000,81913.95727500,11754.38000000,11888.00000000,11668.00000000,11853.55000000,46085.25435100,46085.25435100
2020-08-19,82546.61355000,83064.76284000,79892.29050000,81230.09419500,11945.10000000,12020.08000000,11561.00000000,11754.59000000,73940.16960600,73940.16960600
2020-08-18,84868.88707500,85605.68458500,81667.80526500,82545.99160500,12281.15000000,12387.77000000,11817.93000000,11945.01000000,75923.83552700,75923.83552700
2020-08-17,82310.89639500,86160.11400000,81335.06469000,84868.74886500,11910.99000000,12468.00000000,11769.78000000,12281.13000000,84734.21154000,84734.21154000
2020-08-16,81906.01020000,82454.15106000,80756.10300000,82310.96550000,11852.40000000,11931.72000000,11686.00000000,11911.00000000,41368.23690600,41368.23690600
2020-08-15,81271.28077500,82787.79000000,80714.64000000,81906.01020000,11760.55000000,11980.00000000,11680.00000000,11852.40000000,56237.90505000,56237.90505000
2020-08-14,81404.10058500,81889.42500000,80396.96431500,81271.21167000,11779.77000000,11850.00000000,11634.03000000,11760.54000000,59818.85269700,59818.85269700
2020-08-13,79915.37157000,81495.25008000,77883.82278000,81405.69000000,11564.34000000,11792.96000000,11270.36000000,11780.00000000,70132.49150200,70132.49150200
2020-08-12,78725.03794500,80282.87196000,77052.07500000,79915.30246500,11392.09000000,11617.52000000,11150.00000000,11564.33000000,64909.61364400,64909.61364400
2020-08-11,82185.88545000,82476.81750000,76879.31250000,78724.96884000,11892.90000000,11935.00000000,11125.00000000,11392.08000000,90748.28463400,90748.28463400
2020-08-10,80726.31874500,83391.42217500,79125.22500000,82186.02366000,11681.69000000,12067.35000000,11450.00000000,11892.92000000,84952.33788700,84952.33788700
2020-08-09,81274.52871000,81523.92865500,79622.57368500,80726.24964000,11761.02000000,11797.11000000,11521.97000000,11681.68000000,41493.06734200,41493.06734200
2020-08-08,80122.82478000,81601.04983500,79553.67600000,81277.22380500,11594.36000000,11808.27000000,11512.00000000,11761.41000000,41858.16104000,41858.16104000
2020-08-07,81284.54893500,82303.64037000,78240.68100000,80121.92641500,11762.47000000,11909.94000000,11322.00000000,11594.23000000,65755.92602200,65755.92602200
2020-08-06,81163.20055500,82234.95000000,79902.65625000,81284.47983000,11744.91000000,11900.00000000,11562.50000000,11762.46000000,63529.08502000,63529.08502000
2020-08-05,77342.24689500,81412.11676500,76658.17650000,81163.20055500,11191.99000000,11780.93000000,11093.00000000,11744.91000000,74970.25685200,74970.25685200
